YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
2010-03-06,13:00,38.7,176.3,1085,1389,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,246,24,0,27,246,24,844,10,965,16,90,10,-9900,99,-9900,99,-9900,99,1.5,51,0.084,1,0.055,1,0.294,51,0.17,0
2010-03-06,14:00,40.4,199.6,1058,1389,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,715,24,557,27,291,24,819,10,960,16,88,10,-9900,99,-9900,99,-9900,99,1.5,51,0.084,1,0.055,1,0.294,51,0.17,0
2010-03-06,15:00,46.6,219.4,954,1389,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,470,24,259,27,293,24,726,10,938,16,82,10,-9900,99,-9900,99,-9900,99,1.5,3,0.084,1,0.055,1,0.294,51,0.17,0
2010-03-06,16:00,55.8,234.6,780,1389,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,447,24,151,27,362,24,572,10,892,16,71,10,-9900,99,-9900,99,-9900,99,1.5,51,0.084,1,0.055,1,0.294,51,0.17,0
2010-03-06,17:00,66.7,246.3,548,1389,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,114,24,0,27,114,24,370,10,800,16,55,10,-9900,99,-9900,99,-9900,99,1.5,51,0.084,1,0.055,1,0.294,51,0.17,0
2010-03-06,18:00,78.5,255.8,275,1389,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,49,24,0,27,49,24,152,10,587,16,35,10,-9900,99,-9900,99,-9900,99,1.5,3,0.084,1,0.055,1,0.294,51,0.17,0
2010-03-06,19:00,87.3,262.0,30,637,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,6,24,14,27,5,24,10,10,103,16,5,10,-9900,99,-9900,99,-9900,99,1.5,51,0.084,1,0.055,1,0.294,51,0.17,0
2010-03-06,20:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,51,0.084,1,0.055,1,0.294,51,0.17,0
2010-03-06,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,3,0.084,1,0.055,1,0.294,51,0.17,0
2010-03-06,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,51,0.084,1,0.055,1,0.294,51,0.17,0
2010-03-06,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,51,0.084,1,0.055,1,0.294,51,0.17,0
2010-03-06,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,3,0.084,1,0.055,1,0.294,51,0.17,0
2010-03-07,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,51,0.084,1,0.055,1,0.295,51,0.17,0
2010-03-07,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,51,0.084,1,0.055,1,0.295,51,0.17,0
2010-03-07,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,3,0.084,1,0.055,1,0.295,51,0.17,0
2010-03-07,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,51,0.084,1,0.055,1,0.295,51,0.17,0
2010-03-07,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.4,51,0.084,1,0.055,1,0.295,51,0.17,0
2010-03-07,6:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.7,3,0.084,1,0.055,1,0.295,51,0.17,0
2010-03-07,7:00,89.1,96.5,4,243,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,24,1,27,0,24,0,10,3,16,0,10,-9900,99,-9900,99,-9900,99,2.8,51,0.084,1,0.142,1,0.295,51,0.17,0
2010-03-07,8:00,82.1,101.4,190,1389,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,71,25,128,28,54,25,77,10,250,16,43,10,-9900,99,-9900,99,-9900,99,2.9,51,0.084,1,0.142,1,0.295,51,0.17,0
2010-03-07,9:00,70.1,110.4,472,1389,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,253,24,243,27,171,24,274,10,572,16,80,10,-9900,99,-9900,99,-9900,99,3.0,3,0.084,1,0.142,1,0.295,51,0.17,0
2010-03-07,10:00,58.8,121.3,718,1389,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,422,25,370,28,231,25,482,10,718,16,111,10,-9900,99,-9900,99,-9900,99,3.0,51,0.084,1,0.142,1,0.295,51,0.17,0
2010-03-07,11:00,48.9,135.2,912,1389,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,485,25,311,28,281,25,652,10,792,16,132,10,-9900,99,-9900,99,-9900,99,3.1,51,0.084,1,0.142,1,0.295,51,0.17,0
2010-03-07,12:00,41.6,153.6,1039,1389,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,411,25,168,28,285,25,765,10,829,16,145,10,-9900,99,-9900,99,-9900,99,3.1,3,0.084,1,0.142,1,0.295,51,0.17,0
2010-03-07,13:00,38.3,176.4,1090,1389,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,446,25,175,28,308,25,811,10,842,16,149,10,-9900,99,-9900,99,-9900,99,3.2,51,0.084,1,0.142,1,0.295,51,0.17,0
2010-03-07,14:00,40.0,199.9,1063,1389,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,735,25,639,28,246,25,786,10,835,16,147,10,-9900,99,-9900,99,-9900,99,3.2,51,0.084,1,0.142,1,0.295,51,0.17,0
2010-03-07,15:00,46.3,219.8,959,1389,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,558,24,254,27,382,24,692,10,805,16,137,10,-9900,99,-9900,99,-9900,99,3.3,3,0.084,1,0.142,1,0.295,51,0.17,0
2010-03-07,16:00,55.6,235.0,784,1389,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,390,25,404,28,162,25,539,10,746,16,118,10,-9900,99,-9900,99,-9900,99,3.1,51,0.084,1,0.142,1,0.295,51,0.17,0
2010-03-07,17:00,66.5,246.6,553,1389,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,308,24,276,27,198,24,341,10,629,16,90,10,-9900,99,-9900,99,-9900,99,3.0,51,0.084,1,0.142,1,0.295,51,0.17,0
2010-03-07,18:00,78.4,256.1,279,1389,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,93,24,99,27,73,24,132,10,379,16,56,10,-9900,99,-9900,99,-9900,99,2.8,3,0.084,1,0.142,1,0.295,51,0.17,0
2010-03-07,19:00,87.3,262.4,31,660,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,8,24,3,27,8,24,8,10,26,16,7,10,-9900,99,-9900,99,-9900,99,2.8,51,0.084,1,0.142,1,0.295,51,0.17,0
2010-03-07,20:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.8,51,0.084,1,0.142,1,0.295,51,0.17,0
2010-03-07,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.8,3,0.084,1,0.142,1,0.295,51,0.17,0
2010-03-07,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.9,51,0.084,1,0.142,1,0.295,51,0.17,0
2010-03-07,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.9,51,0.084,1,0.142,1,0.295,51,0.17,0
2010-03-07,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.9,3,0.084,1,0.142,1,0.295,51,0.17,0
2010-03-08,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.8,51,0.085,1,0.142,1,0.295,2,0.17,0
2010-03-08,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.8,51,0.085,1,0.142,1,0.295,51,0.17,0
2010-03-08,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.8,3,0.085,1,0.142,1,0.295,51,0.17,0
2010-03-08,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.8,51,0.085,1,0.142,1,0.295,51,0.17,0
2010-03-08,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.8,51,0.085,1,0.142,1,0.295,51,0.17,0
2010-03-08,6:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.7,3,0.085,1,0.142,1,0.295,51,0.17,0
2010-03-08,7:00,89.0,96.1,5,266,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,24,0,27,0,24,1,10,10,16,1,10,-9900,99,-9900,99,-9900,99,2.7,51,0.085,1,0.099,1,0.295,51,0.17,0
2010-03-08,8:00,81.9,101.1,196,1388,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,24,24,0,27,24,24,87,10,348,16,38,10,-9900,99,-9900,99,-9900,99,2.7,51,0.085,1,0.099,1,0.294,51,0.17,0
2010-03-08,9:00,69.8,110.2,478,1388,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,73,24,0,27,73,24,292,10,655,16,67,10,-9900,99,-9900,99,-9900,99,2.7,3,0.085,1,0.099,1,0.294,51,0.17,0
2010-03-08,10:00,58.5,121.0,725,1388,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,125,25,0,28,125,25,500,10,785,16,90,10,-9900,99,-9900,99,-9900,99,2.8,51,0.085,1,0.099,1,0.294,51,0.17,0
2010-03-08,11:00,48.6,135.0,918,1388,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,166,25,0,28,166,25,669,10,849,16,107,10,-9900,99,-9900,99,-9900,99,2.9,51,0.085,1,0.099,1,0.294,51,0.17,0
2010-03-08,12:00,41.2,153.5,1044,1388,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,193,24,0,27,193,24,780,10,881,16,117,10,-9900,99,-9900,99,-9900,99,3.1,3,0.085,1,0.099,1,0.294,51,0.17,0
2010-03-08,13:00,37.9,176.4,1095,1388,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,170,24,0,27,170,24,826,10,893,16,121,10,-9900,99,-9900,99,-9900,99,3.0,51,0.085,1,0.099,1,0.294,51,0.17,0
2010-03-08,14:00,39.7,200.1,1068,1388,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,165,25,0,28,165,25,802,10,888,16,119,10,-9900,99,-9900,99,-9900,99,2.9,51,0.085,1,0.099,1,0.294,51,0.17,0
2010-03-08,15:00,46.0,220.1,963,1388,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,147,24,0,27,147,24,710,10,863,16,111,10,-9900,99,-9900,99,-9900,99,2.8,3,0.085,1,0.099,1,0.294,51,0.17,0
2010-03-08,16:00,55.3,235.4,789,1388,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,362,25,228,28,233,25,558,10,812,16,96,10,-9900,99,-9900,99,-9900,99,2.6,51,0.085,1,0.099,1,0.294,51,0.17,0
2010-03-08,17:00,66.3,247.0,557,1388,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,312,25,251,28,211,25,359,10,710,16,74,10,-9900,99,-9900,99,-9900,99,2.4,51,0.085,1,0.099,1,0.294,51,0.17,0
2010-03-08,18:00,78.2,256.5,283,1388,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,120,24,81,27,103,24,145,10,479,16,47,10,-9900,99,-9900,99,-9900,99,2.1,3,0.085,1,0.099,1,0.294,51,0.17,0
2010-03-08,19:00,87.2,262.9,33,682,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,7,24,4,27,6,24,10,10,56,16,7,10,-9900,99,-9900,99,-9900,99,1.9,51,0.085,1,0.099,1,0.294,51,0.17,0
2010-03-08,20:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,51,0.085,1,0.099,1,0.293,51,0.17,0
2010-03-08,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,3,0.085,1,0.099,1,0.293,51,0.17,0
2010-03-08,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,51,0.085,1,0.099,1,0.293,51,0.17,0
2010-03-08,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,51,0.085,1,0.099,1,0.293,51,0.17,0
2010-03-08,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.085,1,0.099,1,0.293,51,0.17,0
2010-03-09,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,51,0.086,1,0.099,1,0.293,2,0.17,0
2010-03-09,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,51,0.086,1,0.099,1,0.296,51,0.17,0
2010-03-09,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,3,0.086,1,0.099,1,0.299,51,0.17,0
2010-03-09,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,51,0.086,1,0.099,1,0.301,51,0.17,0
2010-03-09,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.086,1,0.099,1,0.304,51,0.17,0
2010-03-09,6:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.086,1,0.099,1,0.307,51,0.17,0
2010-03-09,7:00,88.8,95.8,6,289,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,1,24,36,27,1,24,1,10,36,16,1,10,-9900,99,-9900,99,-9900,99,0.8,51,0.086,1,0.053,1,0.310,51,0.17,0
2010-03-09,8:00,81.6,100.8,203,1387,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,103,24,507,27,29,24,103,10,507,16,29,10,-9900,99,-9900,99,-9900,99,0.9,51,0.086,1,0.053,1,0.313,51,0.17,0
2010-03-09,9:00,69.5,109.9,484,1387,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,322,24,781,27,49,24,322,10,781,16,49,10,-9900,99,-9900,99,-9900,99,1.0,3,0.086,1,0.053,1,0.315,51,0.17,0
2010-03-09,10:00,58.2,120.7,731,1387,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,536,24,892,27,66,24,536,10,892,16,66,10,-9900,99,-9900,99,-9900,99,1.0,51,0.086,1,0.053,1,0.318,51,0.17,0
2010-03-09,11:00,48.2,134.8,924,1387,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,709,24,947,27,79,24,709,10,947,16,79,10,-9900,99,-9900,99,-9900,99,1.0,51,0.086,1,0.053,1,0.321,51,0.17,0
2010-03-09,12:00,40.8,153.4,1050,1387,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,823,24,973,27,86,24,823,10,973,16,86,10,-9900,99,-9900,99,-9900,99,1.0,3,0.086,1,0.053,1,0.324,51,0.17,0
2010-03-09,13:00,37.5,176.5,1101,1387,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,869,24,983,27,89,24,869,10,983,16,89,10,-9900,99,-9900,99,-9900,99,1.0,51,0.086,1,0.053,1,0.327,51,0.17,0
2010-03-09,14:00,39.3,200.4,1073,1387,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,843,24,977,27,87,24,843,10,977,16,87,10,-9900,99,-9900,99,-9900,99,1.0,51,0.086,1,0.053,1,0.329,51,0.17,0
2010-03-09,15:00,45.7,220.5,968,1387,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,748,24,955,27,81,24,748,10,955,16,81,10,-9900,99,-9900,99,-9900,99,1.1,3,0.086,1,0.053,1,0.332,51,0.17,0
2010-03-09,16:00,55.1,235.7,793,1387,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,591,24,911,27,70,24,591,10,911,16,70,10,-9900,99,-9900,99,-9900,99,1.0,51,0.086,1,0.053,1,0.335,51,0.17,0
2010-03-09,17:00,66.1,247.4,561,1387,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,387,24,822,27,54,24,387,10,822,16,54,10,-9900,99,-9900,99,-9900,99,1.0,51,0.086,1,0.053,1,0.338,51,0.17,0
2010-03-09,18:00,78.0,256.9,287,1387,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,163,24,618,27,35,24,163,10,618,16,35,10,-9900,99,-9900,99,-9900,99,0.9,3,0.086,1,0.053,1,0.340,51,0.17,0
2010-03-09,19:00,87.2,263.3,35,705,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,12,24,123,27,6,24,12,10,123,16,6,10,-9900,99,-9900,99,-9900,99,0.9,51,0.086,1,0.053,1,0.343,51,0.17,0
2010-03-09,20:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.086,1,0.053,1,0.346,51,0.17,0
2010-03-09,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.086,1,0.053,1,0.349,51,0.17,0
2010-03-09,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.086,1,0.053,1,0.352,51,0.17,0
2010-03-09,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.086,1,0.053,1,0.354,51,0.17,0
2010-03-09,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.086,1,0.053,1,0.357,51,0.17,0
2010-03-10,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.087,1,0.053,1,0.360,2,0.17,0
2010-03-10,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.087,1,0.053,1,0.360,51,0.17,0
2010-03-10,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,3,0.087,1,0.053,1,0.360,51,0.17,0
2010-03-10,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.087,1,0.053,1,0.360,51,0.17,0
2010-03-10,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,51,0.087,1,0.053,1,0.359,51,0.17,0
2010-03-10,6:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.087,1,0.053,1,0.359,51,0.17,0
2010-03-10,7:00,88.7,95.4,7,312,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,1,24,10,27,1,24,1,10,13,16,1,10,-9900,99,-9900,99,-9900,99,0.8,51,0.087,1,0.101,1,0.359,51,0.17,0
2010-03-10,8:00,81.3,100.5,209,1386,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,60,25,151,28,37,25,97,10,380,16,39,10,-9900,99,-9900,99,-9900,99,0.8,51,0.087,1,0.101,1,0.359,51,0.17,0
2010-03-10,9:00,69.2,109.6,491,1386,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,75,24,0,27,75,24,311,10,687,16,68,10,-9900,99,-9900,99,-9900,99,0.9,3,0.087,1,0.101,1,0.359,51,0.17,0
2010-03-10,10:00,57.8,120.5,737,1386,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,145,24,54,27,117,24,525,10,815,16,92,10,-9900,99,-9900,99,-9900,99,1.0,51,0.087,1,0.101,1,0.359,51,0.17,0
2010-03-10,11:00,47.9,134.5,929,1386,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,157,25,89,28,97,25,697,10,877,16,109,10,-9900,99,-9900,99,-9900,99,1.2,51,0.087,1,0.101,1,0.358,51,0.17,0
2010-03-10,12:00,40.4,153.2,1055,1386,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,513,24,267,27,310,24,809,10,906,16,119,10,-9900,99,-9900,99,-9900,99,1.3,3,0.087,1,0.101,1,0.358,51,0.17,0
2010-03-10,13:00,37.1,176.6,1106,1386,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,385,24,34,27,358,24,858,10,921,16,123,10,-9900,99,-9900,99,-9900,99,1.2,51,0.087,1,0.101,1,0.358,51,0.17,0
2010-03-10,14:00,39.0,200.7,1077,1386,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,497,24,401,27,185,24,836,10,920,16,121,10,-9900,99,-9900,99,-9900,99,1.0,51,0.087,1,0.101,1,0.358,51,0.17,0
2010-03-10,15:00,45.4,220.9,972,1386,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,555,24,426,27,257,24,743,10,898,16,113,10,-9900,99,-9900,99,-9900,99,0.9,3,0.087,1,0.101,1,0.358,51,0.17,0
2010-03-10,16:00,54.8,236.1,797,1386,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,329,24,197,27,216,24,585,10,848,16,98,10,-9900,99,-9900,99,-9900,99,0.7,51,0.087,1,0.101,1,0.358,51,0.17,0
2010-03-10,17:00,65.9,247.8,565,1386,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,329,24,488,27,130,24,379,10,745,16,76,10,-9900,99,-9900,99,-9900,99,0.6,51,0.087,1,0.101,1,0.357,51,0.17,0
2010-03-10,18:00,77.9,257.2,291,1386,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,157,24,223,27,110,24,155,10,509,16,48,10,-9900,99,-9900,99,-9900,99,0.5,3,0.087,1,0.101,1,0.357,51,0.17,0
2010-03-10,19:00,87.0,263.6,37,705,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,10,24,49,27,7,24,11,10,63,16,8,10,-9900,99,-9900,99,-9900,99,0.5,51,0.087,1,0.101,1,0.357,51,0.17,0
2010-03-10,20:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,51,0.087,1,0.101,1,0.357,51,0.17,0
2010-03-10,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.087,1,0.101,1,0.357,51,0.17,0
2010-03-10,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,51,0.087,1,0.101,1,0.357,51,0.17,0
